time,mean,low_limit,upper_limit
0.386,9.932996762555445e-5,7.939793701980085e-5,0.00012582392069593296
0.387,9.936180450491334e-5,7.900078610008089e-5,0.00012613708834486703
0.388,9.941566914247083e-5,7.876721119504077e-5,0.00012657107841477694
0.389,9.94391645281037e-5,7.906686296049801e-5,0.00012691679733984113
0.39,9.94957164227116e-5,7.892520802665078e-5,0.00012678296025106145
0.391,9.950075245605794e-5,7.910749881435613e-5,0.00012670642432729818
0.392,9.949287435037391e-5,7.890079341202471e-5,0.00012597046796652454
0.393,9.952668766086439e-5,7.898374824189349e-5,0.00012634777317436236
0.394,9.95041462245551e-5,7.909248198298318e-5,0.00012579982822148237
0.395,9.955906128253977e-5,7.886432208555551e-5,0.0001262607887233879
0.396,9.961915136934652e-5,7.866054118026232e-5,0.00012592440411033563
0.397,9.9637447110969e-5,7.86624589721608e-5,0.00012568246308911326
0.398,9.96549350249534e-5,7.890662166107939e-5,0.00012615878028950306
0.399,9.965225477552955e-5,7.914888213568313e-5,0.00012607732767403062
0.4,9.968805298426206e-5,7.907417564394308e-5,0.0001257228069466038
0.401,9.975219434169966e-5,7.878844519099664e-5,0.00012580145417304795
0.402,9.976887377419084e-5,7.897003340693275e-5,0.00012595910534952625
0.403,9.982162678031541e-5,7.875434252687543e-5,0.000126065272294374
0.404,9.983366564250438e-5,7.895235659776504e-5,0.00012592425980468191
0.405,9.986748245849901e-5,7.935896955098062e-5,0.00012574435176037209
0.406,9.990558992405844e-5,7.917021150327566e-5,0.00012636570165843402
0.407,9.989720168554162e-5,7.889644797142762e-5,0.00012646074222801077
0.408,9.993456780231864e-5,7.893461564229817e-5,0.00012644818211020688
0.409,0.00010002281971757858,7.899916333416743e-5,0.00012722702482558527
0.41,0.00010002653292322774,7.859242144285443e-5,0.00012724468624226846
0.411,0.00010008467370756208,7.884292673796786e-5,0.00012727729525890196
0.412,0.0001000884618596303,7.865743659522391e-5,0.00012684382987068543
0.413,0.00010014570482248314,7.85952717704077e-5,0.00012724583269122875
0.414,0.00010016701894542042,7.89751428689337e-5,0.00012679504893771764
0.415,0.00010017504424753563,7.93082176695325e-5,0.00012669531692792202
0.416,0.00010015725246394516,7.906343909861246e-5,0.00012713788374399743
0.417,0.00010016192479503973,7.908077530193038e-5,0.0001274323520713083
0.418,0.00010015924793521263,7.886326361641186e-5,0.00012726709157674835
0.419,0.0001001647919327738,7.863089493171552e-5,0.00012741864491255242
0.42,0.00010015671977855996,7.856079233045391e-5,0.00012629044587884943
0.421,0.00010017418226765027,7.864464704861217e-5,0.00012671077034504138
0.422,0.00010020808359946464,7.876710806004443e-5,0.00012723704633569257
0.423,0.00010027303434381202,7.881975802197623e-5,0.00012728172275237504
0.424,0.00010028018491263854,7.884870840950258e-5,0.00012799759941808616
0.425,0.00010029747199014836,7.868149316228902e-5,0.00012788678957513812
0.426,0.00010033610559746737,7.875204348168756e-5,0.00012773129451044827
0.427,0.00010036429809812186,7.84701427154527e-5,0.0001284083327438089
0.428,0.00010037429851931281,7.886795788663548e-5,0.00012758449999327774
0.429,0.00010040772627877484,7.899766965401578e-5,0.00012869698199393238
0.43,0.00010043559639771962,7.881499008389372e-5,0.00012838813929857168
0.431,0.00010047760049942272,7.890495668078603e-5,0.00012851027095110723
0.432,0.0001005270378583834,7.865238244718806e-5,0.00012818774466812684
0.433,0.00010055326677960853,7.843798882026195e-5,0.00012886538459743808
0.434,0.00010056209427741632,7.840294472169328e-5,0.00012851807508256386
0.435,0.00010058744958321663,7.786405517385169e-5,0.00012858414242099058
0.436,0.00010065902601964153,7.768034929742096e-5,0.00012831471340411815
0.437,0.0001006545583630138,7.768620205705009e-5,0.00012771165103024216
0.438,0.00010068798555569701,7.759452620308873e-5,0.0001278334078631866
0.439,0.00010072948780795385,7.716788935641199e-5,0.0001287111952157081
0.44,0.00010075126887458954,7.737022648755297e-5,0.00012885754572765322
0.441,0.00010076711377659258,7.7296606692239e-5,0.00012828297270438686
0.442,0.00010076263350291008,7.756361820894411e-5,0.0001289705900192306
0.443,0.00010078326503564245,7.752422183123289e-5,0.0001289615302620211
0.444,0.00010076724809837627,7.753564790970883e-5,0.00012951793084379668
0.445,0.00010080972887291525,7.753378794127916e-5,0.00012969904505110374
0.446,0.0001007980290641115,7.726267906183796e-5,0.00012917698151623412
0.447,0.00010080821794322772,7.709659703918649e-5,0.00012912456042314633
0.448,0.00010084479340161285,7.802472053514573e-5,0.0001285042871151313
0.449,0.00010082304030029117,7.778676723383315e-5,0.00012829204490655212
0.45,0.00010086987087239922,7.774575153194787e-5,0.00012830615588469463
0.451,0.0001008873047220737,7.736087171360919e-5,0.00012810147161328704
0.452,0.00010091602935902992,7.76840018170974e-5,0.0001284268779657696
0.453,0.00010090179158073037,7.74742757483941e-5,0.00012829693106510825
0.454,0.00010093217082523975,7.773364314213702e-5,0.00012886478002720805
0.455,0.00010092472501053427,7.73284405559223e-5,0.00012797344276891957
0.456,0.0001009143553843519,7.704986224208802e-5,0.0001277870350062261
0.457,0.000100892810169358,7.713150185444077e-5,0.00012799016525043906
0.458,0.00010085994535553081,7.753013460176346e-5,0.0001275106392491529
0.459,0.00010089534993190252,7.784362013854222e-5,0.0001277357809833191
0.46,0.00010099228114019856,7.817721935498442e-5,0.0001279547497364372
0.461,0.00010100361108513262,7.802522048246796e-5,0.0001285551232274337
0.462,0.0001010149280666739,7.767674123549266e-5,0.0001289441438623883
0.463,0.00010104306043732495,7.830362600366184e-5,0.00012892449816018258
0.464,0.00010108257861609504,7.816763996068994e-5,0.00012874459518880132
0.465,0.00010109064537272507,7.816175791259638e-5,0.00012837162633093943
0.466,0.00010114178484867182,7.816058359696666e-5,0.00012927555572654268
0.467,0.00010114599267289185,7.839271757909973e-5,0.00012963084332199675
0.468,0.00010116972980481605,7.818582234736823e-5,0.0001299223732893275
0.469,0.00010114667797210185,7.804182343940349e-5,0.00012995911258496953
0.47,0.00010117879247567239,7.808040292249438e-5,0.00012965972985797407
0.471,0.00010118974720392372,7.818437290422213e-5,0.00012904263206669301
0.472,0.00010123714832643187,7.842881667606158e-5,0.00012879301458024683
0.473,0.00010119313929852431,7.841051161639834e-5,0.0001290677942090185
0.474,0.00010118827285877378,7.8231283764886e-5,0.00012947663256627554
0.475,0.00010127481433656215,7.830635033528746e-5,0.00012932299640709856
0.476,0.0001012645681619502,7.830842197650339e-5,0.00012874682551039965
0.477,0.00010131252079313226,7.78077858109567e-5,0.00012871382749339984
0.478,0.00010137840861285098,7.765340778310905e-5,0.00012953444192115798
0.479,0.00010141223597796323,7.784596813278772e-5,0.00013059015981279753
0.48,0.00010146988248367485,7.768717335324225e-5,0.00013007704939044901
0.481,0.00010152476753238403,7.804624644512848e-5,0.0001300131219862791
0.482,0.00010155715400201964,7.775005212220902e-5,0.0001295470603634663
0.483,0.0001016072274169722,7.794264024099757e-5,0.00012968484479575297
0.484,0.00010163338244761926,7.735520489587344e-5,0.0001306411771299868
0.485,0.00010165817366517836,7.748385125009261e-5,0.000130708917140647
0.486,0.00010166822417133497,7.750252901382124e-5,0.00013071953133158033
0.487,0.000101685150216952,7.77021964079985e-5,0.0001319904395018219
0.488,0.0001016827921305213,7.765342110130957e-5,0.00013185741776695434
0.489,0.00010169669108607562,7.766902260693307e-5,0.0001321709439481851
0.49,0.00010173080966481216,7.756654265557265e-5,0.00013202399794762644
0.491,0.00010174461799240597,7.745468193522253e-5,0.00013239759293178784
0.492,0.00010173831755177533,7.727257109517663e-5,0.00013230333138358278
0.493,0.00010172364175762988,7.707538582055534e-5,0.00013177459090973572
0.494,0.00010176984430973188,7.727694694094768e-5,0.0001318048519116414
0.495,0.00010178362077499568,7.769508233138171e-5,0.00013181108076750075
0.496,0.0001018159127000699,7.802409687618456e-5,0.00013236003132276815
0.497,0.00010185168357945224,7.772512614864385e-5,0.00013273387448326895
0.498,0.00010183547342232194,7.75903205607061e-5,0.00013244426429460306
0.499,0.00010178973339469302,7.748862423600379e-5,0.00013204288814364995
0.5,0.0001018016148788699,7.78881703184183e-5,0.00013210543179583838
0.501,0.0001018246686150986,7.82720264271523e-5,0.0001320676639932396
0.502,0.00010187217276275929,7.820482248947725e-5,0.00013179154198657224
0.503,0.00010184923381711055,7.825531278342392e-5,0.0001317671788721174
0.504,0.00010190604285610438,7.806076114980251e-5,0.0001317229651204676
0.505,0.000101953571655738,7.840343310358953e-5,0.00013226901846186893
0.506,0.00010196707968489503,7.827468653606864e-5,0.00013198018614019177
0.507,0.0001020432389257484,7.772370631708376e-5,0.00013250434611602219
0.508,0.00010200283964695013,7.789333856015728e-5,0.00013285824785230852
0.509,0.00010203677049930264,7.8124447144331e-5,0.00013277921387899792
0.51,0.00010206940728985863,7.791416544542618e-5,0.00013269755603011855
0.511,0.00010209472537324872,7.785360228170535e-5,0.00013341831620084128
0.512,0.00010214809378955383,7.779208400846593e-5,0.00013383447106193728
0.513,0.00010221828806195327,7.795476211705415e-5,0.0001344253086530431
0.514,0.00010219432277671029,7.809805792589929e-5,0.00013414390854583213
0.515,0.00010221842379539616,7.785232326941398e-5,0.0001341234630437334
0.516,0.00010219949602216001,7.801004176049367e-5,0.00013429830103147206
0.517,0.00010222979476633529,7.825160154871798e-5,0.00013400787993261246
0.518,0.00010227356812303687,7.801731766425811e-5,0.00013341993730155976
0.519,0.00010225444449669141,7.767322849061751e-5,0.000133807204986601
0.52,0.00010224464387320137,7.743642738736394e-5,0.00013315859566913766
0.521,0.00010221428441716584,7.733713560797688e-5,0.0001332427977329504
0.522,0.00010227235865785838,7.789416802844603e-5,0.0001334667890795808
0.523,0.00010228545512014319,7.727231483057613e-5,0.00013304039309557325
0.524,0.00010225274513299863,7.709220999667244e-5,0.00013376117214280878
0.525,0.00010226086924718814,7.66243931557452e-5,0.0001343424116413843
0.526,0.00010220981672460519,7.666673590279938e-5,0.0001346429092973564
0.527,0.00010221413977875337,7.660401765893779e-5,0.00013400723790532723
0.528,0.00010223891728695567,7.635224341850561e-5,0.0001342716453577853
0.529,0.0001022650635897521,7.702904652931801e-5,0.0001343977490372971
0.53,0.00010231263172843136,7.712065631499055e-5,0.00013363460129777366
0.531,0.00010233572286628952,7.696941114820302e-5,0.000133745525056997
0.532,0.00010240202506753306,7.715716762125011e-5,0.00013438042911300899
0.533,0.00010249700593208312,7.699069896331453e-5,0.00013404224968680944
0.534,0.00010254440192943678,7.707800887787185e-5,0.00013479585913778153
0.535,0.00010256252324597376,7.699036659736961e-5,0.00013452011971654728
0.536,0.0001025901824161073,7.648476164091156e-5,0.000135066062895427
0.537,0.00010260225782918687,7.676116060578853e-5,0.00013548145418870576
0.538,0.0001026113835551821,7.699665716521955e-5,0.00013518861909519683
0.539,0.00010261960318534576,7.69236680134055e-5,0.0001344879214855958
0.54,0.0001026035844567739,7.672902716594471e-5,0.00013571091686923574
0.541,0.00010261494583992101,7.63093613455273e-5,0.0001350014140898206
0.542,0.00010263059771466364,7.648252322593016e-5,0.0001358630428659719
0.543,0.00010267257023226415,7.630939551093386e-5,0.00013561675620873137
0.544,0.00010265089432566492,7.598526300308812e-5,0.0001359145363044909
0.545,0.00010264624922859838,7.583242963977797e-5,0.00013584105843284368
0.546,0.00010268400497749098,7.571063277881209e-5,0.00013602110933193815
0.547,0.0001027262958027839,7.583899751119219e-5,0.00013562121086090198
0.548,0.0001027923826332108,7.581828618623908e-5,0.0001351330342871996
0.549,0.00010280560997503672,7.598756121133464e-5,0.00013536303454018562
0.55,0.00010281573383553854,7.636926356509088e-5,0.00013537691488596263
0.551,0.00010284500280612283,7.590245305994002e-5,0.00013590529200005144
0.552,0.00010286161000831166,7.553618534252075e-5,0.00013545316590250924
0.553,0.00010291127668321553,7.545035426154977e-5,0.00013611250019140498
0.554,0.00010291533112303647,7.552863478972769e-5,0.000135820817590169
0.555,0.00010294048994824133,7.557166838676388e-5,0.00013575369458623934
0.556,0.00010293110626073961,7.574210674392846e-5,0.0001361715551550054
0.557,0.00010299990105024728,7.589790105299514e-5,0.00013601721639187279
0.558,0.00010301438220655677,7.569465792054275e-5,0.0001358336621446229
0.559,0.0001030573205389118,7.582225269295825e-5,0.00013495754978828386
0.56,0.00010308966403319791,7.563634521913921e-5,0.00013488585730919744
0.561,0.00010313104939970197,7.562244741604095e-5,0.0001348890338549357
0.562,0.00010313226718834238,7.541262749560448e-5,0.0001351861219091922
0.563,0.00010317305034981202,7.583341980122533e-5,0.00013432618947845331
0.564,0.00010315778384485454,7.557045087823229e-5,0.00013448096698290008
0.565,0.00010320976292863157,7.567984105360563e-5,0.0001349453437740662
0.566,0.00010325143695925362,7.572495478517269e-5,0.000135164391526304
0.567,0.00010323805882589376,7.584214641691014e-5,0.0001347025775853308
0.568,0.00010331530687710398,7.556346944863652e-5,0.0001343486244477966
0.569,0.00010331626778433468,7.56572045243711e-5,0.0001344319970861942
0.57,0.00010334338130285447,7.525055322038526e-5,0.0001351003182607291
0.571,0.00010337219315277901,7.548592687643473e-5,0.00013463864118188913
0.572,0.00010338745010811005,7.538157897436518e-5,0.00013452081425429507
0.573,0.00010339096191292866,7.517394800620481e-5,0.00013491769755941807
0.574,0.00010337898922030511,7.497861326698269e-5,0.00013453451987676613
0.575,0.0001033398338409206,7.475193207715873e-5,0.00013382583612072397
0.576,0.0001033238776904744,7.481482642602486e-5,0.0001341198501581558
0.577,0.00010333599204580515,7.495295604609297e-5,0.00013452313292606225
0.578,0.00010335813834051284,7.475247471319445e-5,0.00013462940564883352
0.579,0.00010342798816452271,7.468714891157565e-5,0.00013474485769889976
0.58,0.00010342070690353291,7.474951260451989e-5,0.0001355109785706256
0.581,0.00010347526061508415,7.466933433855391e-5,0.00013581400489824373
0.582,0.00010352056379386122,7.442042219526332e-5,0.00013596187631254622
0.583,0.0001035505598324457,7.47522050893651e-5,0.00013589393538141126
0.584,0.00010358158067149251,7.440053233972027e-5,0.0001364549275918297
0.585,0.00010363362411825426,7.417932936029457e-5,0.0001359037598296769
0.586,0.0001036665638325986,7.432894770204459e-5,0.0001358095892206752
0.587,0.00010369975579713421,7.4650686509183e-5,0.00013627425706613628
0.588,0.00010371184436263925,7.460927357058074e-5,0.0001362391123836279
0.589,0.00010374804384018731,7.448169632738157e-5,0.00013591746176575423
0.59,0.00010372536376978704,7.465336355411703e-5,0.00013623621265706896
0.591,0.0001037022083018934,7.441804991505674e-5,0.00013618203917826162
0.592,0.00010371327852814864,7.406764058370604e-5,0.00013568486570373012
0.593,0.00010373270991142443,7.419163453571538e-5,0.00013615512787263343
0.594,0.0001037798683473526,7.386579454487096e-5,0.00013612512931092407
0.595,0.0001037828965026776,7.374835818233335e-5,0.0001361018088911979
0.596,0.00010377868627336891,7.403918913303072e-5,0.00013545025235291733
0.597,0.00010376403763449607,7.407940948008765e-5,0.00013576773424078033
0.598,0.00010383548170390463,7.43714618473781e-5,0.00013506134602237597
0.599,0.00010384496637109119,7.399599165556695e-5,0.00013504270180960927
0.6,0.00010384736391265954,7.376523386448688e-5,0.00013522750966857947
0.601,0.0001039013755437634,7.387491564821174e-5,0.00013518127098723748
0.602,0.00010397888403791912,7.4276032947098e-5,0.00013490079654508269
0.603,0.000104030993641269,7.474127474069864e-5,0.00013469518875191015
0.604,0.00010404304769911246,7.483495667281406e-5,0.00013568346027502317
0.605,0.00010405178560636162,7.476629219491739e-5,0.00013547342601500875
0.606,0.00010409027585912164,7.478864072459669e-5,0.0001353953017751582
0.607,0.00010414869424491833,7.499146973068828e-5,0.00013669767272816232
0.608,0.00010417651557344334,7.518085611953022e-5,0.00013657515256463676
0.609,0.00010417932764960376,7.471885248098675e-5,0.00013716726393882338
0.61,0.00010425226627648508,7.470589280174749e-5,0.0001366823691775851
0.611,0.0001043255022518311,7.493997348961267e-5,0.0001369470978804996
0.612,0.00010435714260236097,7.477859852067842e-5,0.00013686087636042681
0.613,0.00010437636872582669,7.473789778895525e-5,0.0001374881681741499
0.614,0.00010438696427609278,7.467410592040133e-5,0.00013669666327417122
0.615,0.00010440243308422732,7.492720390787729e-5,0.00013709016282554355
0.616,0.00010441604849312646,7.47783445432564e-5,0.0001373558718684459
0.617,0.00010447839183104408,7.490534258543393e-5,0.00013794515109550524
0.618,0.00010449925971094072,7.486154976539994e-5,0.00013808867094342628
0.619,0.00010447381902910833,7.472678487136937e-5,0.0001381813440191127
0.62,0.00010451489456797274,7.504730413100756e-5,0.00013826921647008914
0.621,0.00010448305521581815,7.545323870012082e-5,0.00013845243138195333
0.622,0.00010457241228829518,7.523051210697434e-5,0.00013851516714346478
0.623,0.00010461683654939948,7.522277911076274e-5,0.0001378446669420957
0.624,0.00010466696615456577,7.537863852330402e-5,0.00013775815664017374
0.625,0.00010470500795372348,7.500588257738778e-5,0.00013818496601964697
0.626,0.00010472737538488018,7.520924918739886e-5,0.00013845110427884299
0.627,0.00010471957486830961,7.498027803695201e-5,0.0001391316295819748
0.628,0.00010473628269667947,7.531076799802239e-5,0.0001397714860130331
0.629,0.00010475039883705874,7.545036829945825e-5,0.00013995015371410838
0.63,0.00010475702101335601,7.551561458515695e-5,0.0001402570559691763
0.631,0.00010479224706116263,7.545737560830476e-5,0.00013939470353360427
0.632,0.00010480964602324482,7.54383944112343e-5,0.00013931716010013494
0.633,0.00010482920857473536,7.546134833395395e-5,0.0001391980563487915
0.634,0.00010481464731892426,7.51035239949368e-5,0.00013891415928850406
